customer_id,app_logins,email_clicks,support_calls,complaints,offer_acceptance
811989858,41,48,8,0,0
721276383,44,6,8,0,1
708585933,72,43,0,3,1
713283933,36,6,6,4,0
714915633,5,13,6,0,0
709236633,19,33,2,2,1
827948133,54,46,1,3,1
718946358,88,30,1,2,1
714400308,97,41,9,1,0
789670533,70,29,0,2,1
770942283,27,31,8,2,0
827074758,61,39,3,3,0
818326083,13,17,7,3,0
712292133,21,23,4,3,1
709449333,84,7,2,0,1
788840283,85,41,8,0,1
716013858,70,27,4,0,1
712229283,66,49,4,2,1
751422258,61,19,7,1,0
715691808,30,25,8,1,1
794273283,52,10,1,2,0
788838033,83,25,0,3,0
712778658,9,37,6,3,0
789580908,96,12,9,0,1
778965183,53,6,3,2,0
714462558,73,8,0,1,0
789013833,93,47,9,1,1
800869758,55,47,5,3,0
807426033,28,31,4,2,1
720091083,0,7,8,3,0
711918033,55,48,3,0,1
709679658,85,45,8,0,1
779296908,23,39,3,3,1
720682308,85,41,4,2,0
714084483,79,33,6,0,0
719495958,2,5,5,3,1
789775308,98,23,8,4,0
714726858,9,4,3,4,0
709749483,75,49,1,1,0
710926383,63,38,8,0,0
717172308,64,35,3,1,0
771795933,83,14,0,4,0
785024808,82,9,1,0,0
710277183,45,13,5,4,0
714647808,9,48,7,4,1
709857033,0,5,2,3,0
714283458,67,19,8,1,1
804829533,56,45,1,1,1
716702358,85,5,0,1,1
720028683,89,28,2,0,0
757044033,7,26,9,0,0
719672283,73,29,4,4,0
719054733,23,27,9,0,0
793336383,1,48,7,4,1
795599883,83,6,3,4,1
715650783,20,2,1,4,0
711819708,69,46,0,2,0
713041683,19,27,8,3,0
779544708,74,38,8,4,1
712967508,81,10,8,4,0
710231433,62,29,6,2,1
817960533,22,37,0,2,1
713431008,46,49,6,4,1
709663608,82,22,4,4,0
754851783,67,28,7,2,0
808743558,48,39,0,4,1
778905033,87,44,8,0,0
720844008,78,29,6,1,0
714286383,19,20,8,2,1
718767183,42,41,2,1,1
712707408,41,17,5,4,1
789859833,2,25,2,1,0
812411058,72,20,3,4,0
712311258,72,20,0,2,0
778397358,15,31,3,0,0
715340733,28,40,3,3,0
797495958,92,13,6,2,0
720384633,22,38,7,3,0
810868758,54,19,5,0,0
719105433,17,1,7,2,1
715609533,13,29,8,0,0
712160058,33,32,4,1,0
779130108,49,0,4,3,1
712335858,33,19,1,3,0
789643383,67,12,4,1,1
717733158,64,45,6,4,0
713205108,5,2,4,3,0
719749083,30,23,9,3,1
811762383,47,22,0,2,1
708710283,77,24,1,1,1
708542283,91,43,0,1,0
720667383,56,17,4,4,1
822952158,70,39,6,4,1
716922633,56,31,0,4,0
709081683,54,37,5,0,0
710211783,31,34,0,1,1
720364158,33,39,2,1,1
713064783,4,29,2,2,0
709873683,23,40,0,3,0
758106108,65,32,2,3,0
711445233,26,14,0,3,1
778912683,0,14,8,3,0
780496833,5,5,2,0,1
720057183,71,21,8,2,1
789081408,83,21,7,3,1
720634683,55,37,1,1,0
808732458,80,45,6,3,0
719947533,93,18,4,2,0
715452408,24,14,6,1,0
718103733,76,38,7,0,1
788705358,77,35,1,0,1
772105608,14,40,9,1,1
718396533,93,35,1,4,0
712949733,59,20,5,3,0
772036233,50,1,8,3,1
713285058,48,37,1,0,0
710289783,76,34,3,2,0
780390108,62,44,2,3,1
720585183,39,33,5,2,0
711831558,95,36,3,2,1
710854008,34,12,7,0,0
717017808,41,11,3,3,1
823615983,55,47,1,3,0
807587433,69,19,1,4,0
709987683,78,42,1,4,0
714435408,96,16,2,3,1
718994583,84,38,2,1,0
793616883,79,21,6,4,1
779978283,71,12,8,4,1
713370033,21,25,4,0,1
710482533,18,27,4,2,0
778830933,55,37,8,4,0
736145283,38,42,7,3,1
778718658,22,28,0,0,0
719482008,94,44,8,1,1
715004808,26,39,2,2,1
720014358,41,22,7,2,0
718208358,40,16,8,0,1
713380308,73,48,0,3,0
716477133,55,42,8,0,0
713949858,64,29,8,3,0
827619933,56,33,8,0,1
779135808,46,13,9,0,0
719751483,24,16,9,3,0
708219858,87,31,2,1,0
779681433,5,22,6,0,0
720169383,70,12,4,3,0
718056033,4,19,7,4,0
789226683,72,28,7,0,0
822902508,5,44,4,2,0
780462183,0,24,9,4,0
715502808,98,2,3,0,1
788755158,92,23,6,4,1
780038058,67,21,2,3,0
709536483,9,10,3,1,0
712563408,36,48,9,3,0
771222558,36,35,8,4,1
708145908,2,20,4,3,1
717755058,11,29,9,4,1
789109983,15,31,5,2,1
802600233,97,42,2,3,0
720449208,80,2,1,3,0
719557983,68,16,8,2,0
766111383,94,42,3,1,1
789367083,24,44,7,0,1
710538183,22,2,7,4,1
708534033,48,47,1,1,1
716739258,18,4,2,1,0
788940558,27,49,9,2,0
714722808,12,12,2,0,1
713249883,41,1,2,4,0
714207483,45,12,3,4,0
720068808,88,31,4,2,1
778601733,18,28,2,0,0
709779258,38,1,1,0,1
713696808,66,36,3,4,1
720044658,90,44,3,1,1
716373483,27,11,6,3,1
714305508,34,45,9,2,1
712202433,96,40,4,3,1
716600733,82,21,3,0,0
778372158,29,7,4,1,0
714176133,66,36,3,2,0
708969633,98,7,0,3,0
715765758,99,37,4,1,0
803097333,23,34,3,4,0
710411358,76,17,4,3,0
715660308,39,44,1,4,1
711866358,63,23,9,0,1
710738883,63,17,5,0,1
717822108,1,11,8,2,1
714407058,58,8,0,3,0
710744433,51,19,8,3,1
778959258,18,45,9,4,0
713320008,12,15,2,1,0
766795983,71,2,4,2,1
716256483,90,18,5,1,0
712364283,48,7,7,3,1
714620358,41,24,1,2,1
709145958,52,33,8,2,1
709787733,16,11,0,4,1
809071083,46,46,9,0,0
721165608,82,34,9,1,0
716668308,62,46,1,2,0
708760458,11,19,6,4,0
720333783,57,15,0,2,1
789212883,21,18,4,2,1
711341433,64,25,8,0,0
720235608,84,15,6,0,0
716890533,24,33,1,2,0
708491508,98,18,3,0,0
718542858,16,39,1,3,0
717750858,72,35,0,2,1
712450008,6,19,5,2,0
827628408,72,0,5,4,0
713492583,90,42,6,3,0
718054833,48,34,4,2,1
788770908,34,34,1,0,1
710175783,20,32,5,2,0
715429608,73,42,2,4,1
714058308,31,23,4,3,0
717965808,35,2,2,4,0
709265208,53,32,8,1,0
713114133,59,22,7,3,0
721349883,1,30,8,2,1
758965158,85,43,4,3,1
749722908,20,34,6,2,1
709495833,5,44,7,3,0
717575958,40,39,6,0,0
714406158,8,6,9,0,0
767243208,17,35,4,1,1
711515433,16,36,0,3,1
720190908,13,42,3,1,0
818814933,53,9,4,1,1
719794383,26,11,9,4,0
709766808,53,27,8,1,0
709666908,42,49,1,2,0
794653983,24,17,5,3,0
716593533,58,46,9,0,0
714113658,32,45,7,2,0
708776658,69,18,9,2,1
712225008,20,15,8,0,0
787450758,27,17,0,3,0
789099783,17,24,6,2,0
711751533,5,7,9,2,0
708367908,41,40,9,1,1
714951858,25,9,2,0,0
720436008,97,8,5,1,1
718984533,51,14,5,2,1
716982483,11,49,8,4,1
708681708,53,29,9,0,1
720202008,69,45,7,1,1
714483033,35,38,4,2,1
711468708,6,25,4,1,0
821724483,10,20,0,1,1
716402508,23,9,5,2,1
721189008,87,0,3,0,1
712867983,77,18,8,3,1
713814408,16,39,7,0,0
716671983,12,10,8,4,1
708252108,16,48,7,3,0
717212958,73,32,2,1,0
713048733,8,6,3,3,1
779841483,70,45,0,1,1
710701233,78,20,8,0,1
718837683,73,37,7,0,0
718127958,0,32,5,3,0
718685358,25,49,2,1,0
771559158,45,33,2,0,0
710138883,34,18,1,2,0
711197658,60,46,1,4,0
709045683,70,13,0,2,0
708272808,66,3,3,0,0
720292983,31,36,3,3,1
709112508,1,26,4,2,1
712840608,22,27,8,2,1
788920308,64,23,7,1,1
718160358,7,41,4,1,1
719325783,35,18,5,2,0
712885533,50,8,3,4,1
719268333,54,29,1,1,1
721004133,19,33,3,0,1
714103908,61,5,3,0,0
771502383,30,28,8,1,0
713014533,95,25,3,4,0
713980383,1,12,1,3,1
711294258,69,37,1,0,0
719954733,87,3,3,0,0
711561933,12,39,5,2,1
826077033,84,9,8,0,1
711555483,27,17,9,0,0
715194183,50,36,3,3,0
716929233,7,30,9,1,0
709014558,91,38,7,2,1
710636208,68,3,6,2,0
815525508,35,2,0,1,1
718746933,56,43,5,0,0
715686183,79,19,5,0,0
741778458,29,18,7,2,1
801056358,33,27,3,2,1
709486158,49,32,2,3,1
713826183,1,40,7,0,0
803342358,72,14,2,4,1
780292683,98,5,4,1,1
788646858,29,2,1,4,0
711116133,21,35,0,3,0
708584208,78,19,2,3,1
789097833,49,44,3,0,0
709443633,3,9,8,2,0
767280633,64,44,7,3,0
713096583,44,19,2,2,0
721033908,51,2,7,3,0
756025233,56,32,4,3,0
711977508,75,48,5,3,0
772076208,67,30,0,1,0
710666583,2,21,8,2,1
712369308,76,21,8,1,0
794784633,7,43,4,2,0
716437533,23,38,1,1,0
715109508,44,6,1,3,1
795392433,14,6,1,1,1
712721358,1,31,5,2,0
720118908,9,33,1,2,1
799486158,36,0,8,0,1
718980633,23,15,5,2,0
717336408,21,16,7,0,1
709546608,22,23,7,1,0
823624158,6,39,1,0,1
771688983,5,16,0,4,0
708701358,7,15,3,4,0
712048008,39,21,1,1,0
710712783,9,31,5,3,1
716626008,1,29,7,4,1
718284408,17,9,0,1,0
717414933,15,37,6,3,0
713032233,13,35,1,0,1
714234858,45,41,2,2,1
714818058,18,34,0,3,0
708731658,55,26,8,2,0
708706833,99,15,6,1,0
780100533,86,3,8,4,0
711712983,15,29,0,2,1
712549758,14,1,4,2,0
713348433,62,23,9,3,1
820599333,97,45,4,2,0
787261008,51,16,9,4,0
778343958,76,2,4,2,0
788407833,10,6,1,0,1
760807608,78,30,7,1,1
771108933,84,23,5,2,0
715954158,27,35,0,0,1
715499058,88,30,8,1,1
717995958,33,18,6,0,1
718736883,24,13,2,3,0
721045608,11,22,5,3,1
715215108,82,1,5,3,0
795823383,65,43,3,4,1
718338708,5,2,8,3,1
713588958,8,0,1,1,1
710120358,21,40,1,3,1
809582058,20,35,3,3,1
709199358,30,12,9,2,0
821889858,28,48,8,1,1
815324433,68,41,7,3,1
793656633,72,29,9,0,0
713246208,91,19,2,0,1
711493158,98,45,7,4,1
721163133,49,37,0,1,0
826417233,41,48,5,3,0
711619608,11,24,2,4,0
712244733,68,17,2,2,0
709638783,27,8,9,0,0
720296808,16,34,6,4,0
718926258,85,14,9,1,1
714706083,62,10,7,4,0
721473783,40,11,7,0,0
712230408,4,38,0,1,1
716186883,35,35,7,1,0
715204083,25,4,0,0,1
709283358,77,38,9,4,1
817887408,34,10,4,0,0
789481233,66,38,0,3,1
718184883,75,11,6,4,1
821157183,7,31,6,0,0
709837308,8,19,0,3,1
779491908,81,45,0,2,0
718399233,77,13,7,1,1
779447358,67,20,5,0,1
710661333,66,16,3,0,0
789114408,12,45,5,4,1
710570058,27,9,9,4,1
712681608,22,49,5,0,1
709086933,23,12,3,0,1
709179708,52,39,3,0,0
711206958,5,41,6,0,0
823928058,41,49,0,3,0
796330983,37,6,1,4,1
771284658,60,34,8,1,1
779307558,14,32,6,0,0
788846508,68,37,6,2,0
783500283,67,24,4,3,0
802247658,11,8,9,4,1
795573333,79,35,3,4,0
721366308,92,30,8,4,0
720377433,82,17,7,1,1
711243108,41,6,8,1,1
789351783,53,4,6,2,0
719699208,11,0,8,2,1
720774183,98,21,3,0,1
713590158,65,10,6,0,0
715547058,48,4,6,2,1
815596608,42,36,4,3,1
718921683,7,44,2,4,0
720031908,22,45,0,3,0
716716083,22,38,2,1,1
819969933,45,26,7,3,0
714382608,16,35,0,1,0
720092283,54,43,2,3,0
720531633,66,36,3,0,0
718508883,26,1,7,3,1
708794133,50,46,6,4,1
713447583,53,25,6,3,0
716107158,74,29,8,2,0
712713108,72,11,3,1,0
719245083,89,41,3,4,1
708269583,79,27,3,0,0
720234708,69,22,1,1,0
709436883,23,44,0,1,0
714140133,74,41,9,2,0
716136333,85,33,6,0,0
715031433,32,48,5,4,1
810667158,72,8,5,4,0
715253433,54,30,3,0,1
809937933,92,0,4,0,0
708997833,24,41,9,0,1
718296558,54,25,8,0,1
780086658,51,23,7,2,1
708754833,23,5,5,1,1
788638908,13,5,7,1,1
715607958,75,4,9,1,0
708515358,3,47,8,0,1
716357058,15,43,9,3,1
714569958,75,27,2,3,0
716822583,25,27,6,4,1
721109358,12,42,4,0,0
827635083,85,15,7,1,0
715492983,49,49,2,4,0
712234308,31,10,5,1,0
708334158,15,3,2,4,0
812488608,73,39,1,1,1
793345008,80,0,4,1,0
715487733,94,36,5,3,1
788856408,76,41,9,3,0
708154833,14,11,0,2,0
721147383,96,46,0,3,1
803973483,20,32,4,0,0
788941983,11,34,8,2,1
715603233,37,12,5,2,1
709945458,63,22,9,1,0
714614133,46,1,7,1,1
768167358,59,1,7,1,1
737967708,60,29,0,3,0
712920633,10,1,8,3,0
780373233,56,11,5,4,1
721384308,91,36,3,3,0
712242633,38,35,8,0,0
713610933,85,6,5,4,0
714257958,96,2,4,4,1
772172883,98,5,3,4,0
720204558,44,33,7,2,0
779635533,33,24,1,2,1
804658833,57,15,2,2,1
756691608,36,44,9,0,1
806219808,10,48,7,4,0
826266483,90,0,8,3,0
775152708,62,28,5,1,0
787596558,76,41,2,4,1
803205258,28,14,6,1,1
716041908,57,43,9,3,1
708837858,82,10,1,4,0
828227433,98,22,9,4,1
714487458,65,13,0,0,1
711390333,29,24,4,1,0
787974108,78,25,5,3,0
714036258,59,43,0,3,0
788752833,75,23,4,4,1
773108958,32,45,9,0,0
782437008,8,16,1,0,0
710729358,74,28,6,3,1
827423433,57,32,4,0,0
756919683,13,35,9,0,1
779219208,98,14,5,1,1
712342833,61,49,3,1,1
721121283,74,44,3,0,0
790006383,21,40,2,1,0
756989583,68,30,5,2,1
717477783,59,29,7,2,1
716614683,74,7,8,1,0
789942033,82,45,5,0,0
740784258,96,32,8,2,0
711336033,40,42,7,1,1
768141558,9,5,4,4,1
717179508,5,10,4,4,0
716520033,37,19,2,1,0
783625008,94,15,3,1,1
769330908,14,31,8,4,0
789396783,47,19,0,2,1
709310433,43,7,2,1,0
713094483,33,41,0,2,1
770753733,18,35,6,3,0
712659408,80,45,5,3,1
768475383,88,12,9,2,0
779655183,39,38,5,3,1
711278283,32,35,0,4,0
713345508,56,36,7,0,0
711379083,46,7,2,2,0
789144633,78,37,2,2,1
708393633,31,1,5,4,0
708657033,78,23,9,0,0
717949008,86,18,7,1,1
788866983,47,20,3,3,0
751283658,17,41,7,0,0
718243533,48,9,6,2,0
779754408,84,23,4,1,1
794866983,80,20,2,1,1
711832533,21,37,7,1,0
788552658,35,20,8,4,1
715415508,83,46,4,1,1
719962458,81,23,2,3,0
712734933,4,24,0,1,1
717410508,97,37,2,4,0
711796683,42,23,7,3,0
709407933,40,32,7,2,1
810493458,26,48,4,3,1
720494058,31,33,7,1,0
717050883,41,49,4,4,0
713163258,73,46,3,3,0
715659333,15,44,8,2,0
712414908,94,25,5,2,1
720175008,63,48,6,2,0
719876808,50,46,0,0,1
713334483,62,2,5,0,1
708360108,40,13,2,2,1
720676158,89,10,1,0,0
716631708,83,4,2,4,1
713025558,27,37,2,2,1
710506683,84,12,0,4,0
712428333,39,36,4,3,1
718041033,51,8,4,2,0
709169133,36,2,1,2,0
718164858,76,9,1,3,0
809565183,52,42,3,2,0
778377183,44,3,4,2,1
712845258,15,7,5,1,1
716915133,11,8,0,4,0
771403008,39,20,7,4,1
787441383,73,45,8,4,1
711345258,40,45,4,3,0
713685033,92,8,3,3,0
718205283,80,7,6,3,0
708337683,61,5,3,4,0
720941433,51,25,8,1,1
710201058,54,43,6,0,1
785218458,99,17,9,4,0
770740308,67,47,4,2,0
787493808,27,9,7,3,1
708846183,93,31,8,0,1
810586833,67,35,0,4,1
711151383,92,39,5,2,0
712425258,68,42,1,2,1
772063308,37,45,2,2,0
718574808,71,3,2,4,0
717131283,11,23,7,4,0
798996183,53,42,9,1,0
716831508,58,49,2,4,1
715297908,64,14,2,0,1
813234108,51,47,6,3,0
711027183,84,5,3,3,0
718812708,54,48,3,1,1
709505808,51,2,7,4,0
711267633,28,24,7,4,1
719613783,99,20,8,2,0
719035758,99,41,8,0,0
708473133,58,28,5,2,0
712996833,68,33,8,0,0
720963258,42,47,1,4,0
819606258,92,1,2,0,0
714634983,0,27,9,3,1
806428908,2,42,3,0,0
710903358,77,27,2,0,0
712676208,4,12,7,4,0
709005633,59,48,5,4,0
712102983,37,3,8,4,1
754480233,9,17,6,2,1
719042208,92,9,2,4,1
716251608,61,8,1,4,0
715537383,68,25,6,2,0
709460883,89,29,1,0,1
789325008,42,13,3,0,1
719195733,47,13,6,0,0
787665258,40,29,0,0,1
710226708,63,20,3,2,1
711982383,95,47,9,1,1
716345283,39,42,4,1,1
816850458,98,14,3,3,0
710842308,10,35,5,1,1
713132133,92,14,6,1,1
788874333,48,26,9,0,0
717987258,46,47,0,1,1
793712658,0,25,5,4,1
708324483,96,25,5,1,0
768612258,61,42,3,1,0
719659758,75,21,6,2,0
711313158,38,32,8,1,0
716483358,84,40,1,3,1
719829633,11,4,9,4,1
812465958,57,32,6,0,0
786536808,80,25,8,3,0
807369708,1,28,6,2,0
711397533,64,27,9,0,1
711740508,53,27,5,3,0
715233108,22,8,0,3,0
813807258,94,28,4,3,0
769183908,61,40,0,2,0
718451133,83,34,6,2,1
721115733,58,29,6,0,0
720085233,19,13,2,1,1
717036408,35,14,5,4,0
714427608,18,33,4,4,1
780019908,22,28,9,4,1
827898033,77,40,0,2,1
720302883,61,12,3,0,1
715893633,24,4,0,2,0
720730683,58,29,9,4,0
720638283,59,25,9,0,0
789053883,0,15,6,0,0
719286708,49,4,0,0,0
713952558,39,20,9,1,0
793395933,20,24,8,2,1
813895458,3,27,3,0,0
771733608,42,42,7,1,0
710102208,13,41,5,4,1
719511783,25,10,4,3,0
712849158,49,25,7,3,1
783070833,87,41,5,1,1
713419908,59,36,3,4,0
789345408,25,7,1,1,1
720992883,82,8,8,4,0
803652633,6,21,6,0,0
789248958,20,27,0,3,1
716178483,24,32,4,0,0
715440558,23,36,2,3,1
711535158,23,6,4,4,1
713647083,86,37,4,3,1
718311933,87,0,9,3,1
718404783,20,13,7,2,1
817332483,77,42,5,1,1
710015733,95,12,0,0,1
794965233,18,26,0,4,0
710512833,15,39,7,1,0
710803008,20,24,9,4,1
712987608,76,31,7,0,1
716974383,38,24,0,1,0
720930633,45,28,8,4,0
710136258,60,33,0,2,0
779438208,89,26,5,4,1
721017333,57,14,3,4,0
720952608,55,48,7,0,0
712886733,45,37,2,0,1
810545733,69,28,9,1,1
822132858,2,14,5,2,0
713526258,76,38,8,0,0
712877733,81,1,7,3,0
713339283,10,0,4,0,0
720473433,65,26,9,0,0
780584658,84,35,7,2,0
711824358,61,17,1,4,1
789990333,49,12,3,1,1
721332033,45,40,0,2,1
709612983,64,30,6,2,0
771058908,67,40,5,2,1
715471833,46,16,9,2,0
711781233,44,4,4,1,1
713947908,10,5,6,0,1
709741608,12,26,4,0,1
709333608,95,23,9,2,0
709688883,7,0,2,4,1
716269308,32,26,1,4,0
708692583,23,44,3,4,0
709892658,65,28,3,1,1
713815383,83,45,7,0,1
710183283,92,34,1,4,1
711937158,44,38,1,0,1
771486933,75,24,2,3,0
717450633,30,18,4,2,1
718421808,11,32,9,2,0
716403633,64,26,7,4,0
717646983,5,23,3,3,0
778837083,73,23,0,1,0
768632958,18,46,1,3,0
715622508,82,17,2,2,0
708402333,63,48,8,4,0
708946008,60,38,7,0,1
715625658,59,2,0,2,1
789599283,78,3,3,1,0
708960858,60,23,0,4,1
814840833,60,35,8,0,1
772082208,7,34,3,1,1
711597183,57,15,5,1,0
712110333,45,6,7,3,0
718673358,38,25,9,1,1
712479633,71,26,5,2,0
716108283,45,32,4,3,1
779360808,10,15,7,4,0
716352033,77,35,1,0,1
716643033,35,41,0,1,1
711567333,15,16,9,0,1
788756133,23,44,9,1,1
755437533,79,12,1,1,1
713573508,15,45,2,0,1
709430508,2,26,1,2,1
710645583,60,39,3,4,0
714253983,52,30,7,0,1
771566208,57,22,0,0,0
713314533,20,44,8,2,0
720725883,25,2,5,4,1
708539583,68,26,7,1,1
716747283,79,10,9,3,1
787519683,39,43,9,1,1
721044333,78,36,9,0,1
713679633,5,41,5,1,1
711126483,90,12,3,0,1
814191333,24,36,2,0,1
715040208,34,49,1,1,0
710769258,69,6,9,0,0
715227633,60,15,7,4,0
708635058,2,39,1,2,0
709051533,20,24,0,3,0
718940208,42,47,2,3,0
712361583,7,46,6,4,0
708390633,93,8,4,1,1
720281508,33,33,0,0,0
720885558,18,29,5,4,0
709781208,55,24,5,4,0
710086308,35,37,5,3,1
713282733,82,8,7,2,1
815812683,46,2,1,2,1
708204033,89,8,4,4,0
720040158,23,7,3,2,0
755996583,31,35,6,3,1
711359058,97,3,3,4,0
714064908,64,33,8,2,1
717074283,87,29,3,1,0
765847383,4,9,6,4,0
789531633,49,7,5,3,1
820593033,92,26,4,3,0
710078358,67,36,6,3,1
715025208,40,18,9,2,1
709596783,47,22,2,3,1
715960308,93,43,8,4,1
716653758,23,41,5,0,0
787268733,18,35,2,3,0
789923058,98,16,7,1,0
771079833,6,23,7,3,1
710507733,89,21,9,2,1
779269158,64,13,8,0,1
711627558,87,20,9,4,1
710536983,8,4,0,4,0
712237458,14,10,8,4,0
778289883,17,16,1,2,1
714154533,22,3,7,4,0
803657133,36,37,3,4,1
769053033,28,23,2,2,0
713613258,85,24,1,4,0
768544833,59,17,0,2,1
720782658,53,43,8,2,1
768162108,56,24,9,4,1
710511858,3,8,6,3,0
714516033,4,31,8,0,0
788630958,0,6,8,4,0
717646008,31,6,9,4,1
712290258,5,28,0,4,0
716292033,43,19,6,0,0
780372408,95,30,6,4,0
720853158,31,2,5,4,1
823507833,22,29,9,4,0
711111633,80,47,1,3,1
709904508,52,19,6,2,0
712022883,43,42,8,4,1
712173108,57,2,4,0,1
714156633,5,12,3,3,1
714581358,77,13,9,1,1
713256033,89,34,4,3,0
825831933,24,11,1,0,0
720274158,61,24,0,1,0
772394883,64,15,2,3,1
794253108,84,47,8,2,0
720899883,24,10,9,1,0
714313608,36,15,2,0,1
716602683,93,45,6,3,0
715928808,18,42,1,2,0
771899433,16,49,9,3,1
714771708,56,44,7,4,1
709711758,12,10,8,2,1
721137558,99,7,3,0,0
820268358,62,6,6,2,0
709273383,87,23,4,1,1
822959133,72,11,1,2,0
720491958,39,10,8,0,1
713607108,81,40,6,2,1
709729533,20,6,7,4,0
717890583,83,46,5,2,0
718384233,75,14,5,0,1
713401758,7,16,1,1,1
773257233,70,30,4,0,1
713556033,97,44,3,2,0
719265108,70,0,3,4,1
778740708,49,35,3,1,0
710952933,33,30,6,4,0
720991833,70,1,9,2,1
779954658,56,5,2,2,0
714204108,50,46,6,2,0
805546308,48,31,0,4,0
716244933,98,14,8,4,0
712018233,2,5,8,0,1
802878408,42,36,2,1,0
719504433,78,12,6,0,1
794558658,52,46,9,4,1
711634008,22,26,2,3,0
708260208,52,38,3,4,0
713435058,33,8,0,1,0
719656533,4,10,6,3,0
719709558,94,33,6,3,1
710311233,39,3,6,1,0
719216508,15,29,0,0,0
713105508,98,22,6,2,0
710719683,63,41,7,1,0
817892208,44,1,8,4,1
714102183,69,40,7,4,0
715410783,91,20,5,1,1
718202658,74,25,1,1,0
719445633,23,38,9,1,1
709820658,48,42,2,2,1
718481283,70,14,1,4,1
789300408,41,48,6,4,1
711970533,48,7,4,1,0
815088483,35,37,1,4,0
717139608,64,43,7,0,1
717626508,69,23,4,1,0
767668908,45,38,5,3,0
712484733,89,48,1,2,0
716216958,17,21,0,4,1
714246333,31,36,6,3,0
718693683,6,0,4,1,0
716298633,95,16,1,0,0
755661933,13,46,1,3,0
712914783,19,30,3,0,0
711240108,44,3,9,1,1
721396758,25,0,6,3,0
715636533,19,4,9,2,1
711508608,45,16,8,2,1
716669658,98,49,3,0,0
718212633,92,36,9,4,0
708357183,75,27,1,1,1
713629533,89,13,7,1,1
771450708,49,7,0,0,0
711311883,58,38,0,0,1
802673508,34,5,6,4,0
708113208,12,35,5,2,1
788786208,9,45,8,3,1
720043533,13,32,2,1,1
801083133,75,12,6,2,1
716246733,17,39,1,4,0
807157833,99,28,6,2,0
721032633,46,33,6,3,0
828285858,3,47,4,3,1
718890933,78,25,3,4,0
711148308,41,13,8,0,0
712810233,64,2,7,3,0
714098883,57,15,3,4,1
779327733,65,38,5,4,1
716364408,54,35,1,1,1
710461083,6,40,5,1,1
709306983,73,3,2,3,1
769035933,99,43,0,1,1
813182658,91,5,4,3,1
781110408,9,16,9,1,1
818007783,45,13,4,1,0
708862233,15,42,1,0,1
714006333,44,17,5,4,0
770596458,12,12,2,3,0
789392883,6,14,5,1,1
803805483,39,30,8,0,0
709534083,48,9,7,4,0
710579583,80,39,4,4,0
708949908,1,34,9,0,0
711907083,0,41,8,3,1
718696458,35,44,2,3,0
710611683,92,39,1,0,0
721511883,61,1,8,3,0
779116158,86,8,2,4,1
720193533,46,9,3,0,1
753094533,43,15,9,3,0
719545983,69,0,3,2,1
716494383,46,5,1,3,1
769892058,76,23,5,4,1
709098108,97,0,8,3,0
715705683,87,20,7,2,1
715724808,20,48,7,1,0
717123858,72,7,8,0,1
716236683,61,15,5,0,0
771224358,21,32,5,0,1
779310033,50,35,5,3,1
710595783,12,2,5,1,0
711409833,52,24,3,4,0
721174008,22,45,5,1,0
714192933,60,45,8,4,1
709632483,53,18,6,2,0
718431258,77,12,9,3,1
817029108,37,28,3,4,1
796931508,57,5,5,0,1
769577358,36,23,5,0,0
815589558,81,6,2,0,1
714287583,71,34,4,4,1
718975083,36,47,3,0,1
715315008,51,34,4,4,0
779252283,35,35,5,2,1
714031083,48,1,3,4,0
772442883,89,24,1,3,1
714533058,83,48,9,4,0
716570958,92,22,5,1,1
710116833,22,45,5,2,1
718586133,37,22,6,1,1
773322558,82,43,8,2,1
714554808,85,24,8,4,0
717903108,38,22,0,0,1
815908908,66,32,9,3,0
771464808,16,45,2,1,0
708234558,66,28,2,0,1
715737258,68,15,1,0,0
710188308,21,34,5,1,0
708670608,51,41,4,2,0
714839808,74,15,1,1,1
811140933,9,5,4,3,0
788937933,42,30,0,3,0
721527858,44,8,5,2,1
718265658,24,48,6,1,0
714312708,59,39,0,0,1
715821183,40,47,3,3,0
709487058,52,0,5,4,0
712675158,36,34,6,0,1
826473858,27,45,4,1,1
817382958,6,37,9,2,0
712927383,13,26,2,1,0
712894308,25,18,4,4,0
712349808,83,28,7,4,0
778780008,7,14,6,4,0
711430908,36,48,2,4,0
779670783,53,35,7,3,1
718757808,6,49,8,0,1
779530908,88,34,3,3,1
716389833,9,26,1,3,0
718469658,31,16,7,0,0
809849358,39,0,5,3,0
719772258,75,18,5,1,0
809363958,62,47,6,1,0
709165533,10,30,1,0,1
809846283,17,40,1,1,1
708427908,14,25,3,1,0
721228308,62,6,6,0,1
713374533,28,18,1,2,1
708708858,35,45,3,1,1
721111233,93,44,1,2,1
708538608,6,30,5,1,0
718866633,9,40,8,3,0
719100633,85,6,1,1,0
789328083,51,47,3,0,0
822905058,16,20,1,1,1
816549933,98,3,9,1,1
716421633,3,28,4,1,1
712667958,72,12,6,3,0
809559933,50,16,0,1,1
819979458,47,36,9,4,1
708100533,20,33,0,3,1
778669608,6,25,7,3,1
802867683,99,5,2,0,1
711893358,37,18,3,3,1
785410158,87,27,1,0,1
718596858,21,4,0,3,1
708338958,7,30,9,1,1
714688833,16,25,3,3,0
789662283,21,19,6,1,1
712805658,16,27,7,0,0
815598858,27,37,5,4,0
779412783,88,8,9,3,0
780036483,76,2,7,3,1
711527508,81,37,8,1,0
